,movie_ids,sources,ratings,ratings_binary,review_texts
44,it_happened_one_night,critics,fresh,p,"The film is handled by Director Frank Capra in light and easy manner, built on a series of amusing trivialities."
45,it_happened_one_night,critics,fresh,p,Director Frank Capra's masterful hand delicately and lavishly operates each scene. [Full review in Spanish]
46,it_happened_one_night,critics,fresh,p,"[It Happened One Night] is a comedy-romance of much more than usual merit. Frank Capra, director, has taken a mediocre and rather hackneyed story, with trite situations. and made it into a grand bit of entertainment."
47,it_happened_one_night,critics,fresh,p,"This picture has the pulse. With Clark Gable and Claudette Colbert ideally cast, and... Walter Connolly and Roscoe Karns helping things along, it is just about guaranteed to cure any fit of the blues, and maybe even a headache."
48,it_happened_one_night,critics,fresh,p,"It is lively, amusing, rapid of situation and dialogue, varied as to setting, and performed by two able [stars]."
49,it_happened_one_night,critics,fresh,p,"The supporting cast is an excellent one with such names as Walter Connolly, Roscoe Karns, Alan Hale, Blanche Frederici and a score or so of others"
50,it_happened_one_night,audience,2.5,n,"50% rating. Decent film to pass the time. Not really my cup of tea, but decent overall."
51,it_happened_one_night,audience,5.0,p,10.2021 Güzel film beğendik siyah beyaz filmleri beğenmeyen kadınlara izletiniz. :)
52,it_happened_one_night,audience,4.0,p,A solid noir romance. The performances are both outstanding and the ending is very satisfying.
53,it_happened_one_night,audience,5.0,p,"It Happened One Night is amazing, a classic that has aged but remains very current, Clark Gable and Claudette Colbert deliver both comedic and well-crafted performances."
54,it_happened_one_night,audience,5.0,p,"This may be but a wish-fulfillment farce, but well-crafted all the same. It is never dull, and the story keeps you off-balance so the viewer never can really be sure how things will turn out.

A spoiled daughter of a very rich father, tiring of his gilded cage, finally runs off to elope with a daredevil aviator, who is in New York. The father hires a slew of detectives to locate her, but she manages to get on a bus with a reporter who has heard about her situation and wants a big story to boost his career. With that purpose, he helps the daughter on her way to New York, but plenty of things go wrong along the way. And to make matters worse, the father decides to allow the marriage to take place-but complications ensue from that.

Great character interaction and acting not only between the two leads, but between each of them as well as side characters make the story exciting, and the atmosphere of a dull, irritating bus ride and later running through the countryside is perfectly conveyed. Arguably one of the greatest of Frank Capra's movies."
55,it_happened_one_night,audience,4.0,p,"Reviewed 7.26.21  To see this movie for the first time is to have it hit you: all romantic comedies started here.  Sure, Buster Keaton & Charlie Chaplin brilliantly touched on the genre via silent films in the 1920's.  But it wasn't until Robert Risken put pen to paper that this now ubiquitous genre was created.  If not for the cringeworthy way men communicated with women 'way back when,' the flow of the dialogue could have been lifted from a modern rom-com. 
 
It'll seem quaint to today's moviegoer.  Just to think that Claudette Colbert demanded a 'leg stunt double' be called in for the classic hitchhiking scene, before quipping ""that's not my leg,"" and relenting.  The film was pre-code too, but nonetheless, the prudish surface of things pervades.  It's all the funnier for it.  

Add Clark Gable at his still youthful and quirky best, and there's charm to spare.  Without context, one might dismiss it as simple, even frivolous (as many still do today when critiquing the genre).  But alas, it was revolutionary, becoming the first film to win all five major Academy awards. 
 
Sure it has blemishes, the flow is broken at times by odd sing-alongs and quirky asides, but that's kind of the beauty of it.  Romantic comedies still aren't considered high art, so it's the perfect blueprint for the genre it created.  Alone in a vacuum, it's a 3 star movie.  But as it sinks in that you're watching a must-see piece of film history, and a true first, it's 4 stars all the way."
56,it_happened_one_night,audience,3.5,p,"This type of movie is not normally my cup of tea.  Watching it with no context, it is a rather dated lightweight rom com that managed to win best picture at the 1934 Oscars, though few of the best picture winners from the era have aged well.  My opinion of the film improved actually by watching the special features (the main reason I bother with DVDs anymore), particularly the commentary from Frank Capra Jr.  He tells a story of a picture that was not considered to be much of anything by its lead actress, who insisted she had to go on vacation in four weeks and the film simply had to be done in that timeframe.  The result of this hectic and frenetic shooting schedule was a film that FEELS frenetic in terms of its pacing, and it took someone pointing this out to me to see what an amazing, seat-of-your-pants thing it was that the film got made at all, let alone to the great acclaim it received from audiences and critics.  This certainly deepened my respect for if not my enjoyment of this film.  It's got some really funny sequences and is worth the watch!"
57,it_happened_one_night,audience,4.0,p,"This was an enjoyable watch and the movie was clearly well-crafted, made particularly obvious by how tons of rom-coms have drawn inspiration from it. I had actually never seen Clark Gable in a movie before and found myself surprised at how slight and skinny he seemed. Most of the comedy has withstood the passing of time, though like most rom-coms they don't lean into it heavily enough to make the movie as funny as it could've been. Until this movie I'd been very surprised that I liked all the Capra movies I'd seen as he was a conservative with values that aren't held by anyone but the villains in some of his movies; this one was the first I'd seen where Robert Riskin was the screenwriter and it made much more sense after that as Robert (a  big liberal) apparently wrote Frank's earliest successes and Frank repeated them later. Of particular note to me was how much better this movie was than the Best Picture winner from the year prior as that was one of my least-favorite movies of all time; this one being extremely good cements my opinion that Cavalcade just sucked and that it wasn't representative of this era of movies. Woohoo!"
58,it_happened_one_night,audience,5.0,p,"I felt like I was watching the mother of the films. This movie has been so influential to cinema is impossible to not like it. Is so full of details and charming performances, comedy and chemistry between its actors. Definetly, a story that remains in the heart."
59,it_happened_one_night,audience,5.0,p,"Beautiful classic, the kind of movie that only happens once."
60,portrait_of_a_lady_on_fire,critics,fresh,p,The plot reveals itself with an assured poetic tone that never falters. [Full review in Spanish]
61,portrait_of_a_lady_on_fire,critics,rotten,n,What works comes less from the script and more from the presence and power of the two beautiful protagonists. [Full Review in Spanish]
62,portrait_of_a_lady_on_fire,critics,fresh,p,"...a sumptuous, haunting love story with moments of dynamism..."
63,portrait_of_a_lady_on_fire,critics,fresh,p,"Once in a while there is a work of art so specific, so complex, so new in its oldness and old in its newness, that it moves the craft, our craft, to another level of seeing."
64,portrait_of_a_lady_on_fire,critics,fresh,p,"While it says much about the female gaze - both as painter and painted, watcher and watched - that doesn't stop it from sagging in its final act."
65,portrait_of_a_lady_on_fire,critics,fresh,p,"[A] deconstruction of the male gaze, bringing forth a new lens through which to view women's agency and historic contributions to art... wrapped in a gentle yet painful love story."
66,portrait_of_a_lady_on_fire,critics,fresh,p,"Unfolds as a liquid painting, shades of honey, earth, and time, with a soundtrack burning off all that is unnecessary."
